,Gene.Name,Gene.products,agg,moundUp,cellCycle,stream_down,stream_up,tight_down,tight_up,rib
DDB_G0284087,DDB_G0284087,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284089,cyp519B1,cytochrome P450 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284091,tf2,DNA-binding protein TF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284093,rps16,40S ribosomal protein S16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DDB_G0284095,DDB_G0284095,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284155,DDB_G0284155,phospholipase D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284097,DDB_G0284097,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284099,DDB_G0284099,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284101,snrpA1,"leucine-rich repeat-containing protein (LRR), U2 small nuclear ribonucleoprotein A'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284103,mybZ,myb domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284105,DDB_G0284105,C2H2-type zinc finger-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284157,DDB_G0284157,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295231,tRNA-Ser-UGA-8,serine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284107,pgtC,putative glycosyltransferase PgtC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284037,DDB_G0284037,MPN/PAD-1 domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284039,pprA,Protein phosphatase 1 regulatory subunit 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284161,DDB_G0284161,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284163,DDB_G0284163,hssA/2C/7E family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284109,DDB_G0284109,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284111,DDB_G0284111,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284165,DDB_G0284165,ras association (RA) domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284115,DDB_G0284115,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284117,phbB,prohibitin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284167,rnp1A,RRM domain-containing protein RNP1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284169,DDB_G0284169,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284119,DDB_G0284119,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284121,DDB_G0284121,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284125,DDB_G0284125,DUF3752 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284127,DDB_G0284127,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284129,e2f,transcription factor E2F/dimerisation partner (TDP) family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284131,DDB_G0284131,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284133,DDB_G0284133,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284135,DDB_G0284135,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284137,DDB_G0284137,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284139,DDB_G0284139,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284179,DDB_G0284179,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284171,chdA,chromodomain-helicase-DNA-binding protein A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284173,DDB_G0284173,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284175,DDB_G0284175,putative crossover junction endonuclease,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284177,DDB_G0284177,Ras GTPase activation domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295575,r23C,"class I RNA, scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295577,r24A,"class I RNA, scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284305,DDB_G0284305_RTE,TRE3-A ORF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295579,r23B,"class I RNA, scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295581,r53,"putative class I RNA, putative scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295583,r26,class I RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295585,r23A,"class I RNA, scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284189,DDB_G0284189,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284191,DDB_G0284191,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284193,DDB_G0284193,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295587,r24B,"class I RNA, scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295589,r54,"putative class I RNA, putative scRNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284195,DDB_G0284195,putative negative elongation factor B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284197,proS,"prolyl-tRNA synthetase, proline-tRNA ligase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284199,DDB_G0284199,Sct family protein D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284201,DDB_G0284201,putative transcription elongation factor B polypeptide 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284203,kynu,"kynureninase, L-kynurenine hydrolase",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0284205,ubl5,ubiquitin-like protein 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284207,DDB_G0284207,short-chain dehydrogenase/reductase (SDR) family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284209,DDB_G0284209,short-chain dehydrogenase/reductase (SDR) family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284211,DDB_G0284211_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284213,DDB_G0284213,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284181,krsA,STE20 family protein kinase KrsA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284217,DDB_G0284217,"CAF1 family protein, putative CCR4-NOT complex subunit",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284219,ase1B,MAP65/ASE1 family protein Ase1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284221,atox1,copper transport protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284307,DDB_G0284307,Mo25-like family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284311,DDB_G0284311,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284223,DDB_G0284223,putative metallophosphoesterase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284225,ucpC,"mitochondrial substrate carrier family protein, mitochondrial 2-oxoglutarate/malate carrier protein, mitochondrial brown fat uncoupling family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284227,DDB_G0284227,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284229,DDB_G0284229,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284231,DDB_G0284231,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284233,DDB_G0284233,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284235,DDB_G0284235,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284313,tbcC,tubulin folding cofactor C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284315,DDB_G0284315,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284237,rps12,40S ribosomal protein S12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DDB_G0284239,DDB_G0284239,putative glycoside hydrolase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284241,DDB_G0284241,proteasome component region PCI (PINT) domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284243,DDB_G0284243,protein phosphatase 2C-related protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284317,sigD_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284319,sympk,symplekin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284245,DDB_G0284245,"RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, CCHC-type zinc finger-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284247,DDB_G0284247,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284249,DDB_G0284249,"peptidase M41, FtsH domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284251,DDB_G0284251,"putative protein serine/threonine kinase, protein kinase, STE group",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284253,ei24,EI24 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284321,DDB_G0284321,"RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, putative polypyrimidine tract binding protein (PTBP1)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284255,DDB_G0284255,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284257,dph1,diphthamide biosynthesis protein 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284323,ppil2,"cyclophilin-type peptidylprolyl cis-trans isomerase (PPIase), Ubox domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0294595,DDB_G0294595,"SET domain-containing protein, MYND-type zinc finger-containing protein, tetratricopeptide-like helical domain-containing protein (TPR)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284259,DDB_G0284259,4-alpha-glucanotransferase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284185,syn6,"putative t-SNARE family protein, putative syntaxin 6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284303,DDB_G0284303,cellulose-binding domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284261,nxnB,"annexin I, putative actin binding protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284263,DDB_G0284263,DNAJ heat shock N-terminal domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
DDB_G0284265,ppa1,inorganic pyrophosphatase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284267,eIF2a,eukaryotic translation initiation factor 2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284269,DDB_G0284269,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295229,tRNA-Lys-UUU-15,lysine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284271,DDB_G0284271_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284273,DDB_G0284273,Synapse-associated protein 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284325,DDB_G0284325,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284327,tmem184F,transmembrane protein 184F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
DDB_G0284187,Dd5P2,inositol 5-phosphatase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284275,DDB_G0284275,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284277,DDB_G0284277,"short-chain dehydrogenase/reductase (SDR) family protein, glucose/ribitol dehydrogenase family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284279,DDB_G0284279_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284281,DDB_G0284281,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284283,DDB_G0284283,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284285,DDB_G0284285,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284287,DDB_G0284287,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284289,DDB_G0284289,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284291,gatC,glutamyl-tRNA(Gln) amidotransferase C subunit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284293,hbx10,homeobox transcription factor Hbx10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284295,iliG,"Endo-1,4-beta-glucanase family protein, glycoside hydrolase family 9 protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284183,mrfA,transcription factor MrfA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284337,cynA,Callipygian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284339,aplN,amoebapore-like protein N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284341,lyrm5,LYR motif-containing protein 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284443,DDB_G0284443,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284343,DDB_G0284343,Putative S-adenosyl-L-methionine-dependent methyltransferase METT5D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284345,cyp556A1,cytochrome P450 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284347,vps4,"AAA ATPase domain-containing protein, MIT domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284349,gdap2,ganglioside induced differentiation associated protein 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284351,DDB_G0284351,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284353,osbI,"oxysterol binding family protein, member 9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284355,DDB_G0284355,Nuclear-interacting partner of ALK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284449,plbD,phospholipase B-like protein,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0284445,DDB_G0284445_RTE,TRE5-A ORF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295169,tRNA-Ile-AAU-10,isoleucine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284451,DDB_G0284451_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284357,dduE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284359,phaZ,"polyhydroxybutyrate depolymerase, PHB depolymerase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284335,sslA1,suppressor of smlA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284361,DDB_G0284361,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284363,cf60,CF complex subunit CF60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284365,DDB_G0284365,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284367,DDB_G0284367,"phosphoesterase, PA-phosphatase related-family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284369,DDB_G0284369,"calcium-binding EF-hand domain-containing protein, DUF298 family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284371,DDB_G0284371,Uncharacterized protein C7orf36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284373,DDB_G0284373,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
DDB_G0284453,DDB_G0284453,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284375,DDB_G0284375,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284455,DDB_G0284455,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284377,DDB_G0284377,major facilitator superfamily protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284379,xpo5,"armadillo-like helical domain-containing protein, exportin 5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284381,DDB_G0284381,"peptidase C19 family protein, putative ubiquitin carboxyl-terminal hydrolase (UCH)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284383,DDB_G0284383,Nucleolar complex protein 2 homolog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284385,syn10,"putative syntaxin 10, putative t-SNARE family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284329,gefA,Ras guanine nucleotide exchange factor A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284387,DDB_G0284387,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284389,fia,"actin domain-containing protein, filamin/ABP280 repeat-containing protein, filactin",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284391,DDB_G0284391,"glycoside hydrolase family 47 protein, mannosyl-oligosaccharide 1,2-alpha-mannosidase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284393,DDB_G0284393,"glycoside hydrolase family 47 protein, mannosyl-oligosaccharide 1,2-alpha-mannosidase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284395,DDB_G0284395,"glycoside hydrolase family 47 protein, mannosyl-oligosaccharide 1,2-alpha-mannosidase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284397,DDB_G0284397,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284333,lvsF,BEACH domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284399,mybY,myb domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284401,DDB_G0284401,putative SAM dependent methyltransferase,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0284403,phf5a,"PHD finger-like domain-containing protein 5A, splicing factor 3B-associated 14 kDa protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284405,mrpl15,"ribosomal protein L15, mitochondrial",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284331,regA,cAMP phosphodiesterase RegA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284407,erg24,Delta(14)-sterol reductase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284411,dng1,"PHD zinc finger-containing protein, inhibitor of growth (ING) family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284413,DDB_G0284413,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284415,psmC3,"26S proteasome ATPase 3 subunit, 26S protease regulatory subunit 6A, TAT-binding protein 1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284419,xpf,DNA repair endonuclease Xpf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284457,DDB_G0284457,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284421,med6,putative mediator complex subunit 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284423,DDB_G0284423,putative 3-oxo-5-alpha-steroid 4-dehydrogenase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284425,DDB_G0284425,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284427,DDB_G0284427,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284429,DDB_G0284429,"short-chain dehydrogenase/reductase (SDR) family protein, glucose/ribitol dehydrogenase family protein",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0284431,udpA,uridine phosphorylase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284433,DDB_G0284433,N-acetyl-D-glucosamine kinase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284459,DDB_G0284459,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284435,pigB,"putative transmembrane protein, glycosyltransferase, dolichyl-phosphate-mannose alpha-1,6-mannosyltransferase, phosphatidylinositol glycan, class B",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284437,DDB_G0284437,DNA repair protein REV1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284439,DDB_G0284439,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284441,DDB_G0284441,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284461,DDB_G0284461,"C2 domain-containing protein, leucine-rich repeat-containing protein (LRR)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284463,maea,"lissencephaly type-1-like homology (LisH) motif-containing protein, CT11-RanBPM domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284547,DDB_G0284547,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0284475,DDB_G0284475,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284477,DDB_G0284477,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284479,DDB_G0284479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284549,dduF,"speract/scavenger receptor domain-containing protein, rare lipoprotein A domain-containing protein",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0284541,DDB_G0284541,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0284481,DDB_G0284481,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284483,ints7,"armadillo-like helical domain-containing protein, integrator complex subunit 7",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284485,DDB_G0284485,short-chain dehydrogenase/reductase (SDR) family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284487,DDB_G0284487,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284489,pdkB,PDK1 family protein kinase PdkB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0284491,DDB_G0284491,putative protein kinase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
